date,value
2016-07-17 00:00:00+00:00,15009.72931627953
2016-07-18 00:00:00+00:00,15317.889204991714
2016-07-19 00:00:00+00:00,15216.520820546917
2016-07-20 00:00:00+00:00,15182.280832912229
2016-07-21 00:00:00+00:00,15023.245100872167
2016-07-22 00:00:00+00:00,15031.354571627751
2016-07-23 00:00:00+00:00,14747.297832105773
2016-07-24 00:00:00+00:00,14811.047282767724
2016-07-25 00:00:00+00:00,14889.889359558123
2016-07-26 00:00:00+00:00,14817.579911987497
2016-07-27 00:00:00+00:00,14733.556784436589
2016-07-28 00:00:00+00:00,14807.668336619565
2016-07-29 00:00:00+00:00,14808.794652002283
2016-07-30 00:00:00+00:00,14799.784128940524
2016-07-31 00:00:00+00:00,14774.329401291052
2016-08-01 00:00:00+00:00,14122.418057772727
2016-08-02 00:00:00+00:00,13614.224557089476
2016-08-03 00:00:00+00:00,12107.214575010143
2016-08-04 00:00:00+00:00,12915.683756726543
2016-08-05 00:00:00+00:00,13234.205746959753
2016-08-06 00:00:00+00:00,13132.837362514956
2016-08-07 00:00:00+00:00,13329.041502184777
2016-08-08 00:00:00+00:00,13406.306737439365
2016-08-09 00:00:00+00:00,13323.860451424263
2016-08-10 00:00:00+00:00,13210.553123922635
2016-08-11 00:00:00+00:00,13401.801475908487
2016-08-12 00:00:00+00:00,13243.441533098056
2016-08-13 00:00:00+00:00,13239.61206079681
2016-08-14 00:00:00+00:00,13210.553123922635
2016-08-15 00:00:00+00:00,12952.401638203215
2016-08-16 00:00:00+00:00,12790.212223091536
2016-08-17 00:00:00+00:00,13043.182658050444
2016-08-18 00:00:00+00:00,12940.23743206984
2016-08-19 00:00:00+00:00,12932.127961314256
2016-08-20 00:00:00+00:00,12922.666912099405
2016-08-21 00:00:00+00:00,13107.382634865484
2016-08-22 00:00:00+00:00,13094.31737642593
2016-08-23 00:00:00+00:00,13182.395239354635
2016-08-24 00:00:00+00:00,13119.09631484577
2016-08-25 00:00:00+00:00,13030.793188840526
2016-08-26 00:00:00+00:00,12965.692159719312
2016-08-27 00:00:00+00:00,13049.26476111713
2016-08-28 00:00:00+00:00,12858.917461437457
2016-08-29 00:00:00+00:00,12961.86268741806
2016-08-30 00:00:00+00:00,12912.304810578384
2016-08-31 00:00:00+00:00,12951.50058589704
2016-09-01 00:00:00+00:00,12905.096392128975
2016-09-02 00:00:00+00:00,12908.024812124046
2016-09-03 00:00:00+00:00,12979.883733541581
2016-09-04 00:00:00+00:00,13536.28353260525
2016-09-05 00:00:00+00:00,13784.29817988019
2016-09-06 00:00:00+00:00,13643.959283193282
2016-09-07 00:00:00+00:00,13808.4013290704
2016-09-08 00:00:00+00:00,13858.409732063166
2016-09-09 00:00:00+00:00,14145.845417733304
2016-09-10 00:00:00+00:00,14012.940202572348
2016-09-11 00:00:00+00:00,14050.559136355194
2016-09-12 00:00:00+00:00,13694.643475415682
2016-09-13 00:00:00+00:00,13667.6119062304
2016-09-14 00:00:00+00:00,13710.186627697216
2016-09-15 00:00:00+00:00,13705.681366166335
2016-09-16 00:00:00+00:00,13638.327706279682
2016-09-17 00:00:00+00:00,13694.418212339137
2016-09-18 00:00:00+00:00,13694.192949262593
2016-09-19 00:00:00+00:00,13772.584499899904
2016-09-20 00:00:00+00:00,13709.510838467584
2016-09-21 00:00:00+00:00,13641.931915504385
2016-09-22 00:00:00+00:00,13448.20566967655
2016-09-23 00:00:00+00:00,13430.409886629575
2016-09-24 00:00:00+00:00,13582.462463296772
2016-09-25 00:00:00+00:00,13598.681404807938
2016-09-26 00:00:00+00:00,13553.403526422593
2016-09-27 00:00:00+00:00,13675.270850832898
2016-09-28 00:00:00+00:00,13644.409809346369
2016-09-29 00:00:00+00:00,13629.317183217921
2016-09-30 00:00:00+00:00,13650.7171754896
2016-10-01 00:00:00+00:00,13718.2960984528
2016-10-02 00:00:00+00:00,13868.3213074311
2016-10-03 00:00:00+00:00,13795.110807554303
2016-10-04 00:00:00+00:00,13808.4013290704
2016-10-05 00:00:00+00:00,13748.70661378624
2016-10-06 00:00:00+00:00,13812.230801371647
2016-10-07 00:00:00+00:00,13783.397127574015
2016-10-08 00:00:00+00:00,13920.807604265854
2016-10-09 00:00:00+00:00,13955.04759190054
2016-10-10 00:00:00+00:00,13908.192871979387
2016-10-11 00:00:00+00:00,13937.47707193011
2016-10-12 00:00:00+00:00,14464.592671043058
2016-10-13 00:00:00+00:00,14322.001143590707
2016-10-14 00:00:00+00:00,14319.072723595635
2016-10-15 00:00:00+00:00,14372.460072736563
2016-10-16 00:00:00+00:00,14375.388492731636
2016-10-17 00:00:00+00:00,14460.087409512178
2016-10-18 00:00:00+00:00,14406.925323447795
2016-10-19 00:00:00+00:00,14306.683254385716
2016-10-20 00:00:00+00:00,14186.84329766431
2016-10-21 00:00:00+00:00,14147.647522345656
2016-10-22 00:00:00+00:00,14210.27065762489
2016-10-23 00:00:00+00:00,14704.047321409325
2016-10-24 00:00:00+00:00,14665.527335320301
2016-10-25 00:00:00+00:00,14641.64944920664
2016-10-26 00:00:00+00:00,14738.963098273643
2016-10-27 00:00:00+00:00,15182.731359065318
2016-10-28 00:00:00+00:00,15570.409113797534
2016-10-29 00:00:00+00:00,15542.02596615299
2016-10-30 00:00:00+00:00,16090.09103138453
2016-10-31 00:00:00+00:00,15710.07222125481
2016-11-01 00:00:00+00:00,15698.583804351067
2016-11-02 00:00:00+00:00,16459.973003069776
2016-11-03 00:00:00+00:00,16773.088679465927
2016-11-04 00:00:00+00:00,15543.152281535711
2016-11-05 00:00:00+00:00,15910.781622455512
2016-11-06 00:00:00+00:00,15925.87424858396
2016-11-07 00:00:00+00:00,16151.813114357587
2016-11-08 00:00:00+00:00,15913.034253220949
2016-11-09 00:00:00+00:00,16019.58368842626
2016-11-10 00:00:00+00:00,16240.792029592465
2016-11-11 00:00:00+00:00,16059.229989898005
2016-11-12 00:00:00+00:00,16149.10995743906
2016-11-13 00:00:00+00:00,15870.459531754135
2016-11-14 00:00:00+00:00,15858.745851773849
2016-11-15 00:00:00+00:00,15955.834237764311
2016-11-16 00:00:00+00:00,16045.263679152276
2016-11-17 00:00:00+00:00,16666.08871810753
2016-11-18 00:00:00+00:00,16460.19826614632
2016-11-19 00:00:00+00:00,16861.84233162426
2016-11-20 00:00:00+00:00,16912.075997693573
2016-11-21 00:00:00+00:00,16489.031939943947
2016-11-22 00:00:00+00:00,16588.37295669985
2016-11-23 00:00:00+00:00,16819.49287323399
2016-11-24 00:00:00+00:00,16703.707651890378
2016-11-25 00:00:00+00:00,16624.189785870345
2016-11-26 00:00:00+00:00,16663.610824265546
2016-11-27 00:00:00+00:00,16572.60454134177
2016-11-28 00:00:00+00:00,16427.08459389435
2016-11-29 00:00:00+00:00,16439.023536951183
2016-11-30 00:00:00+00:00,16497.59193685262
2016-12-01 00:00:00+00:00,16730.063431846025
2016-12-02 00:00:00+00:00,16984.835971417284
2016-12-03 00:00:00+00:00,17328.362163146878
2016-12-04 00:00:00+00:00,17277.22744477139
2016-12-05 00:00:00+00:00,17299.979015502333
2016-12-06 00:00:00+00:00,16939.783356108484
2016-12-07 00:00:00+00:00,17115.488555812797
2016-12-08 00:00:00+00:00,17217.757992563776
2016-12-09 00:00:00+00:00,17297.726384736892
2016-12-10 00:00:00+00:00,17417.791604534843
2016-12-11 00:00:00+00:00,17477.486319819003
2016-12-12 00:00:00+00:00,17368.909516924796
2016-12-13 00:00:00+00:00,17546.64208431801
2016-12-14 00:00:00+00:00,17484.469475191865
2016-12-15 00:00:00+00:00,17517.808410520378
2016-12-16 00:00:00+00:00,17484.01894903878
2016-12-17 00:00:00+00:00,17592.595751932982
2016-12-18 00:00:00+00:00,17763.570427029877
2016-12-19 00:00:00+00:00,17812.001988486838
2016-12-20 00:00:00+00:00,17814.02935617573
2016-12-21 00:00:00+00:00,17998.29455278872
2016-12-22 00:00:00+00:00,18798.20373759645
2016-12-23 00:00:00+00:00,19282.969878319127
2016-12-24 00:00:00+00:00,20662.480959074557
2016-12-25 00:00:00+00:00,20082.203273897227
2016-12-26 00:00:00+00:00,20186.274815260553
2016-12-27 00:00:00+00:00,20320.756871957317
2016-12-28 00:00:00+00:00,20841.33984185049
2016-12-29 00:00:00+00:00,22124.663588921634
2016-12-30 00:00:00+00:00,21866.737366278758
2016-12-31 00:00:00+00:00,21643.501657423658
2017-01-01 00:00:00+00:00,21926.432081562918
2017-01-02 00:00:00+00:00,22367.497185436063
2017-01-03 00:00:00+00:00,22784.233877042458
2017-01-04 00:00:00+00:00,22991.92643361602
2017-01-05 00:00:00+00:00,25461.48554176785
2017-01-06 00:00:00+00:00,22683.991807980376
2017-01-07 00:00:00+00:00,20177.03902912225
2017-01-08 00:00:00+00:00,20476.413657849218
2017-01-09 00:00:00+00:00,20799.215646536766
2017-01-10 00:00:00+00:00,20333.596867320324
2017-01-11 00:00:00+00:00,20431.36104254042
2017-01-12 00:00:00+00:00,18020.370334290033
2017-01-13 00:00:00+00:00,18296.768129209515
2017-01-14 00:00:00+00:00,18728.8227100209
2017-01-15 00:00:00+00:00,18651.782737842852
2017-01-16 00:00:00+00:00,18771.397431487712
2017-01-17 00:00:00+00:00,18796.176369907553
2017-01-18 00:00:00+00:00,20408.83473488602
2017-01-19 00:00:00+00:00,20003.135934030284
2017-01-20 00:00:00+00:00,20339.453707310466
2017-01-21 00:00:00+00:00,20143.24956764065
2017-01-22 00:00:00+00:00,20838.186158778874
2017-01-23 00:00:00+00:00,20976.722950853436
2017-01-24 00:00:00+00:00,20514.7083808617
2017-01-25 00:00:00+00:00,19980.834889452428
2017-01-26 00:00:00+00:00,20183.79692141857
2017-01-27 00:00:00+00:00,20657.074645237502
2017-01-28 00:00:00+00:00,20783.447231178685
2017-01-29 00:00:00+00:00,20836.384054166523
2017-01-30 00:00:00+00:00,20646.26201756339
2017-01-31 00:00:00+00:00,20796.963015771325
2017-02-01 00:00:00+00:00,21850.968950920676
2017-02-02 00:00:00+00:00,22357.360346991583
2017-02-03 00:00:00+00:00,22715.078112543448
2017-02-04 00:00:00+00:00,22931.781192178772
2017-02-05 00:00:00+00:00,23326.89262843694
2017-02-06 00:00:00+00:00,22892.81067993666
2017-02-07 00:00:00+00:00,23034.95168123592
2017-02-08 00:00:00+00:00,23741.827215430985
2017-02-09 00:00:00+00:00,23803.549298404036
2017-02-10 00:00:00+00:00,22396.556122310238
2017-02-11 00:00:00+00:00,22571.135006631837
2017-02-12 00:00:00+00:00,22946.42329215413
2017-02-13 00:00:00+00:00,22751.57073094358
2017-02-14 00:00:00+00:00,22589.83184198499
2017-02-15 00:00:00+00:00,22839.87385694882
2017-02-16 00:00:00+00:00,22853.614904618003
2017-02-17 00:00:00+00:00,23403.482074461903
2017-02-18 00:00:00+00:00,23817.065082996673
2017-02-19 00:00:00+00:00,23926.317675120514
2017-02-20 00:00:00+00:00,23875.18295674503
2017-02-21 00:00:00+00:00,24549.620607917746
2017-02-22 00:00:00+00:00,25416.2076633825
2017-02-23 00:00:00+00:00,25425.66871259735
2017-02-24 00:00:00+00:00,26736.474555006862
2017-02-25 00:00:00+00:00,26736.699818083405
2017-02-26 00:00:00+00:00,26085.46426379471
2017-02-27 00:00:00+00:00,26691.64720277461
2017-02-28 00:00:00+00:00,26937.18395620756
2017-03-01 00:00:00+00:00,26982.461834592905
2017-03-02 00:00:00+00:00,27707.358414911483
2017-03-03 00:00:00+00:00,28589.713885734316
2017-03-04 00:00:00+00:00,29123.362114067037
2017-03-05 00:00:00+00:00,28697.840162475437
2017-03-06 00:00:00+00:00,28810.696963823975
2017-03-07 00:00:00+00:00,28946.080072826917
2017-03-08 00:00:00+00:00,27873.152039247863
2017-03-09 00:00:00+00:00,25910.209590243485
2017-03-10 00:00:00+00:00,26970.74815461262
2017-03-11 00:00:00+00:00,24981.900451805675
2017-03-12 00:00:00+00:00,26763.731387268683
2017-03-13 00:00:00+00:00,27833.055211623032
2017-03-14 00:00:00+00:00,28056.290920478135
2017-03-15 00:00:00+00:00,28099.766694251128
2017-03-16 00:00:00+00:00,28450.72656750667
2017-03-17 00:00:00+00:00,26470.88938776149
2017-03-18 00:00:00+00:00,24093.462877916158
2017-03-19 00:00:00+00:00,21850.51842476759
2017-03-20 00:00:00+00:00,22965.34539058383
2017-03-21 00:00:00+00:00,23539.090446541384
2017-03-22 00:00:00+00:00,25103.76777621598
2017-03-23 00:00:00+00:00,23305.04211001217
2017-03-24 00:00:00+00:00,23092.619028831192
2017-03-25 00:00:00+00:00,21059.169236868536
2017-03-26 00:00:00+00:00,21709.053212697967
2017-03-27 00:00:00+00:00,21919.899452343147
2017-03-28 00:00:00+00:00,23474.214680496712
2017-03-29 00:00:00+00:00,23549.002021909324
2017-03-30 00:00:00+00:00,23501.02098660545
2017-03-31 00:00:00+00:00,23480.071520486857
2017-04-01 00:00:00+00:00,24530.923772564598
2017-04-02 00:00:00+00:00,24598.72795860434
2017-04-03 00:00:00+00:00,25094.081463924587
2017-04-04 00:00:00+00:00,25963.822202460957
2017-04-05 00:00:00+00:00,25769.87069355658
2017-04-06 00:00:00+00:00,25522.08130935818
2017-04-07 00:00:00+00:00,26858.11661634062
2017-04-08 00:00:00+00:00,26896.4113393531
2017-04-09 00:00:00+00:00,26682.411416636307
2017-04-10 00:00:00+00:00,27278.682780248262
2017-04-11 00:00:00+00:00,27256.832261823492
2017-04-12 00:00:00+00:00,27571.97530590854
2017-04-13 00:00:00+00:00,27350.76696474234
2017-04-14 00:00:00+00:00,26514.590424611026
2017-04-15 00:00:00+00:00,26440.02834627496
2017-04-16 00:00:00+00:00,26555.137778388944
2017-04-17 00:00:00+00:00,26535.765153806162
2017-04-18 00:00:00+00:00,26804.278741046608
2017-04-19 00:00:00+00:00,27075.270222129035
2017-04-20 00:00:00+00:00,27351.668017048516
2017-04-21 00:00:00+00:00,27845.895206986046
2017-04-22 00:00:00+00:00,28157.65930492293
2017-04-23 00:00:00+00:00,28090.30564503628
2017-04-24 00:00:00+00:00,28202.486657155187
2017-04-25 00:00:00+00:00,28322.101350800047
2017-04-26 00:00:00+00:00,28859.80431451057
2017-04-27 00:00:00+00:00,29249.058910778593
2017-04-28 00:00:00+00:00,30393.84586577518
2017-04-29 00:00:00+00:00,30485.753201005125
2017-04-30 00:00:00+00:00,30758.09626054682
2017-05-01 00:00:00+00:00,31188.799262898938
2017-05-02 00:00:00+00:00,32359.040945544988
2017-05-03 00:00:00+00:00,33158.499604199635
2017-05-04 00:00:00+00:00,34532.82963419455
2017-05-05 00:00:00+00:00,35217.40412381176
2017-05-06 00:00:00+00:00,34945.06106427006
2017-05-07 00:00:00+00:00,35712.98289220854
2017-05-08 00:00:00+00:00,36257.669011291924
2017-05-09 00:00:00+00:00,38587.56501198647
2017-05-10 00:00:00+00:00,38754.935477858664
2017-05-11 00:00:00+00:00,40434.49697657069
2017-05-12 00:00:00+00:00,41401.77662725062
2017-05-13 00:00:00+00:00,38195.832521876466
2017-05-14 00:00:00+00:00,40383.58752127175
2017-05-15 00:00:00+00:00,40547.1285148427
2017-05-16 00:00:00+00:00,39371.70578143612
2017-05-17 00:00:00+00:00,40040.061329542164
2017-05-18 00:00:00+00:00,40845.37682818694
2017-05-19 00:00:00+00:00,42781.0624449295
2017-05-20 00:00:00+00:00,44517.16497585407
2017-05-21 00:00:00+00:00,46379.64009271983
2017-05-22 00:00:00+00:00,46336.61484509993
2017-05-23 00:00:00+00:00,47829.88377951008
2017-05-24 00:00:00+00:00,51196.665721536636
2017-05-25 00:00:00+00:00,54805.83073392454
2017-05-26 00:00:00+00:00,53049.454526111
2017-05-27 00:00:00+00:00,51195.53940615391
2017-05-28 00:00:00+00:00,47305.02081116256
2017-05-29 00:00:00+00:00,50296.28920459029
2017-05-30 00:00:00+00:00,51348.26777205075
2017-05-31 00:00:00+00:00,49368.20532922902
2017-06-01 00:00:00+00:00,51884.619157302
2017-06-02 00:00:00+00:00,54513.43926057042
2017-06-03 00:00:00+00:00,55842.49141218
2017-06-04 00:00:00+00:00,57398.15821879285
2017-06-05 00:00:00+00:00,56796.93106749692
2017-06-06 00:00:00+00:00,60775.978051570055
2017-06-07 00:00:00+00:00,64679.561905000955
2017-06-08 00:00:00+00:00,60497.552888961676
2017-06-09 00:00:00+00:00,63067.57932925213
2017-06-10 00:00:00+00:00,63330.23607650242
2017-06-11 00:00:00+00:00,66027.98668119332
2017-06-12 00:00:00+00:00,67555.94612939123
2017-06-13 00:00:00+00:00,59823.340500865495
2017-06-14 00:00:00+00:00,61023.992698845
2017-06-15 00:00:00+00:00,54788.48547703065
2017-06-16 00:00:00+00:00,54287.95092094989
2017-06-17 00:00:00+00:00,55874.92929520233
2017-06-18 00:00:00+00:00,59355.46909088361
2017-06-19 00:00:00+00:00,56659.295327728534
2017-06-20 00:00:00+00:00,58500.37045232261
2017-06-21 00:00:00+00:00,61385.990462851194
2017-06-22 00:00:00+00:00,59544.91533825712
2017-06-23 00:00:00+00:00,60370.27925071432
2017-06-24 00:00:00+00:00,60612.88758415221
2017-06-25 00:00:00+00:00,58001.63800085421
2017-06-26 00:00:00+00:00,56442.14172194012
2017-06-27 00:00:00+00:00,54241.321464105284
2017-06-28 00:00:00+00:00,58022.136940819706
2017-06-29 00:00:00+00:00,57512.366598600645
2017-06-30 00:00:00+00:00,56991.55836563093
2017-07-01 00:00:00+00:00,55306.3652900053
2017-07-02 00:00:00+00:00,54595.435020432444
2017-07-03 00:00:00+00:00,56691.05742152123
2017-07-04 00:00:00+00:00,57271.10984362203
2017-07-05 00:00:00+00:00,58613.4525167477
2017-07-06 00:00:00+00:00,58950.44607925751
2017-07-07 00:00:00+00:00,58677.427230486195
2017-07-08 00:00:00+00:00,56341.6743898015
2017-07-09 00:00:00+00:00,57692.3517967593
2017-07-10 00:00:00+00:00,56518.28064181198
2017-07-11 00:00:00+00:00,52509.949457788134
2017-07-12 00:00:00+00:00,52035.99594473957
2017-07-13 00:00:00+00:00,53689.652189649045
2017-07-14 00:00:00+00:00,52711.55991129501
2017-07-15 00:00:00+00:00,49946.230383640905
2017-07-16 00:00:00+00:00,44248.65138861363
2017-07-17 00:00:00+00:00,43065.34444752802
2017-07-18 00:00:00+00:00,50350.57760603739
2017-07-19 00:00:00+00:00,51994.09701250238
2017-07-20 00:00:00+00:00,50886.703728212095
2017-07-21 00:00:00+00:00,64728.89451876409
2017-07-22 00:00:00+00:00,59862.53627618415
2017-07-23 00:00:00+00:00,63642.90122674549
2017-07-24 00:00:00+00:00,62043.75864635967
2017-07-25 00:00:00+00:00,62223.51858144178
2017-07-26 00:00:00+00:00,57757.45282588051
2017-07-27 00:00:00+00:00,56901.227871936775
2017-07-28 00:00:00+00:00,60032.38463589832
2017-07-29 00:00:00+00:00,62759.869966693026
2017-07-30 00:00:00+00:00,60825.76119148628
2017-07-31 00:00:00+00:00,61361.43678750789
2017-08-01 00:00:00+00:00,64354.95781170106
2017-08-02 00:00:00+00:00,62390.11638588644
2017-08-03 00:00:00+00:00,61511.8664007311
2017-08-04 00:00:00+00:00,63465.92711176522
2017-08-05 00:00:00+00:00,64848.441507047035
2017-08-06 00:00:00+00:00,73607.02193147036
2017-08-07 00:00:00+00:00,73449.79640566384
2017-08-08 00:00:00+00:00,77238.11059249254
2017-08-09 00:00:00+00:00,78396.089959552
2017-08-10 00:00:00+00:00,76717.03042664645
2017-08-11 00:00:00+00:00,78948.81813261057
2017-08-12 00:00:00+00:00,83531.01711385172
2017-08-13 00:00:00+00:00,87994.90626967832
2017-08-14 00:00:00+00:00,91558.0460945909
2017-08-15 00:00:00+00:00,96999.98462643505
2017-08-16 00:00:00+00:00,93351.77926846812
2017-08-17 00:00:00+00:00,98030.89146985156
2017-08-18 00:00:00+00:00,96176.43202717816
2017-08-19 00:00:00+00:00,92338.02400077118
2017-08-20 00:00:00+00:00,93488.27536181835
2017-08-21 00:00:00+00:00,91393.17129091249
2017-08-22 00:00:00+00:00,90986.4021073791
2017-08-23 00:00:00+00:00,92642.25784516709
2017-08-24 00:00:00+00:00,93867.73223149964
2017-08-25 00:00:00+00:00,97493.96365404665
2017-08-26 00:00:00+00:00,98618.9649186844
2017-08-27 00:00:00+00:00,98367.99103138711
2017-08-28 00:00:00+00:00,98762.96165271399
2017-08-29 00:00:00+00:00,99684.85528588959
2017-08-30 00:00:00+00:00,104720.22437904151
2017-08-31 00:00:00+00:00,104672.5769351281
2017-09-01 00:00:00+00:00,108228.3980489032
2017-09-02 00:00:00+00:00,112766.80579975816
2017-09-03 00:00:00+00:00,105589.35768732065
2017-09-04 00:00:00+00:00,105046.71583817372
2017-09-05 00:00:00+00:00,101453.1727065366
2017-09-06 00:00:00+00:00,100206.57166905298
2017-09-07 00:00:00+00:00,104557.09452271153
2017-09-08 00:00:00+00:00,104617.57307788942
2017-09-09 00:00:00+00:00,98212.66115911647
2017-09-10 00:00:00+00:00,97786.02832117643
2017-09-11 00:00:00+00:00,95905.47191909788
2017-09-12 00:00:00+00:00,95032.99027511723
2017-09-13 00:00:00+00:00,93952.56430809204
2017-09-14 00:00:00+00:00,87057.41693323215
2017-09-15 00:00:00+00:00,73105.37322267087
2017-09-16 00:00:00+00:00,84193.8158163233
2017-09-17 00:00:00+00:00,83800.98709877
2017-09-18 00:00:00+00:00,83737.44876097394
2017-09-19 00:00:00+00:00,92558.33844067174
2017-09-20 00:00:00+00:00,88228.90870428507
2017-09-21 00:00:00+00:00,87438.32092707999
2017-09-22 00:00:00+00:00,81511.04976580873
2017-09-23 00:00:00+00:00,81692.31542541701
2017-09-24 00:00:00+00:00,85709.39632721119
2017-09-25 00:00:00+00:00,83169.59986717919
2017-09-26 00:00:00+00:00,88685.00199842012
2017-09-27 00:00:00+00:00,87838.85386837344
2017-09-28 00:00:00+00:00,94909.61636031828
2017-09-29 00:00:00+00:00,94489.4519672578
2017-09-30 00:00:00+00:00,93546.10837762535
2017-10-01 00:00:00+00:00,97575.88406458245
2017-10-02 00:00:00+00:00,98765.93583135914
2017-10-03 00:00:00+00:00,98563.24568669658
2017-10-04 00:00:00+00:00,96689.08642197035
2017-10-05 00:00:00+00:00,94728.91156047257
2017-10-06 00:00:00+00:00,96987.8885162208
2017-10-07 00:00:00+00:00,98165.01833678156
2017-10-08 00:00:00+00:00,99535.00110483919
2017-10-09 00:00:00+00:00,103218.27934269715
2017-10-10 00:00:00+00:00,106367.15084835152
2017-10-11 00:00:00+00:00,105986.53316421596
2017-10-12 00:00:00+00:00,107431.36796941535
2017-10-13 00:00:00+00:00,120563.25194492009
2017-10-14 00:00:00+00:00,125128.86284595625
2017-10-15 00:00:00+00:00,129296.30136979095
2017-10-16 00:00:00+00:00,126675.21274425705
2017-10-17 00:00:00+00:00,127883.61243364883
2017-10-18 00:00:00+00:00,124070.67061511638
2017-10-19 00:00:00+00:00,123623.88243628724
2017-10-20 00:00:00+00:00,126189.20648237319
2017-10-21 00:00:00+00:00,132021.85669754707
2017-10-22 00:00:00+00:00,132671.0455322376
2017-10-23 00:00:00+00:00,132134.80518932114
2017-10-24 00:00:00+00:00,129844.82331879844
2017-10-25 00:00:00+00:00,122176.25544540318
2017-10-26 00:00:00+00:00,126647.02285008665
2017-10-27 00:00:00+00:00,129775.45714669143
2017-10-28 00:00:00+00:00,127482.74645034141
2017-10-29 00:00:00+00:00,126836.78316545532
2017-10-30 00:00:00+00:00,135119.42865077275
2017-10-31 00:00:00+00:00,134862.7572401196
2017-11-01 00:00:00+00:00,141454.31779142312
2017-11-02 00:00:00+00:00,148273.95114347726
2017-11-03 00:00:00+00:00,153554.86179540565
2017-11-04 00:00:00+00:00,156693.78112536052
2017-11-05 00:00:00+00:00,161676.00256805614
2017-11-06 00:00:00+00:00,161143.3264645085
2017-11-07 00:00:00+00:00,152314.69382708508
2017-11-08 00:00:00+00:00,155583.17104034382
2017-11-09 00:00:00+00:00,163049.64693496734
2017-11-10 00:00:00+00:00,156785.82671458472
2017-11-11 00:00:00+00:00,144177.0588932651
2017-11-12 00:00:00+00:00,139718.21632529545
2017-11-13 00:00:00+00:00,129867.42617680764
2017-11-14 00:00:00+00:00,143661.11861233664
2017-11-15 00:00:00+00:00,145493.8172215629
2017-11-16 00:00:00+00:00,159872.867611717
2017-11-17 00:00:00+00:00,171338.09436633374
2017-11-18 00:00:00+00:00,168746.08801619092
2017-11-19 00:00:00+00:00,170346.60189511228
2017-11-20 00:00:00+00:00,175864.78995053755
2017-11-21 00:00:00+00:00,180831.31789586655
2017-11-22 00:00:00+00:00,177591.0960923494
2017-11-23 00:00:00+00:00,180958.50608970431
2017-11-24 00:00:00+00:00,176862.49420480258
2017-11-25 00:00:00+00:00,181993.0245706544
2017-11-26 00:00:00+00:00,194216.92643321343
2017-11-27 00:00:00+00:00,207004.3155929352
2017-11-28 00:00:00+00:00,214830.45021364526
2017-11-29 00:00:00+00:00,218473.97395448425
2017-11-30 00:00:00+00:00,217444.23893344754
2017-12-01 00:00:00+00:00,216742.16912468796
2017-12-02 00:00:00+00:00,237786.0439738805
2017-12-03 00:00:00+00:00,238995.58575728902
2017-12-04 00:00:00+00:00,246670.01307514223
2017-12-05 00:00:00+00:00,254221.15292801458
2017-12-06 00:00:00+00:00,255567.35143156577
2017-12-07 00:00:00+00:00,305114.84250252455
2017-12-08 00:00:00+00:00,374612.2031350717
2017-12-09 00:00:00+00:00,353980.81126016506
2017-12-10 00:00:00+00:00,332508.1288453039
2017-12-11 00:00:00+00:00,331348.15163688414
2017-12-12 00:00:00+00:00,367037.30361852364
2017-12-13 00:00:00+00:00,389394.3666493158
2017-12-14 00:00:00+00:00,367327.7122603214
2017-12-15 00:00:00+00:00,368076.1427454225
2017-12-16 00:00:00+00:00,389003.4170754996
2017-12-17 00:00:00+00:00,429469.54928564664
2017-12-18 00:00:00+00:00,424468.24622099637
2017-12-19 00:00:00+00:00,418647.52292800514
2017-12-20 00:00:00+00:00,393896.49349374394
2017-12-21 00:00:00+00:00,364618.4097002993
2017-12-22 00:00:00+00:00,349052.7939035183
2017-12-23 00:00:00+00:00,313997.9945985906
2017-12-24 00:00:00+00:00,333389.841624698
2017-12-25 00:00:00+00:00,314630.7275557884
2017-12-26 00:00:00+00:00,314198.5004407231
2017-12-27 00:00:00+00:00,348625.7591023014
2017-12-28 00:00:00+00:00,339236.69263713574
2017-12-29 00:00:00+00:00,319406.0011092786
2017-12-30 00:00:00+00:00,322223.22260071564
2017-12-31 00:00:00+00:00,284855.77347533515
2018-01-01 00:00:00+00:00,307054.43360925216
2018-01-02 00:00:00+00:00,299247.91682461696
2018-01-03 00:00:00+00:00,328758.45284738287
2018-01-04 00:00:00+00:00,336490.3083547939
2018-01-05 00:00:00+00:00,337562.95041175006
2018-01-06 00:00:00+00:00,376205.2584380348
2018-01-07 00:00:00+00:00,380206.720188542
2018-01-08 00:00:00+00:00,362436.2502039886
2018-01-09 00:00:00+00:00,337646.95842748164
2018-01-10 00:00:00+00:00,329205.33587591466
2018-01-11 00:00:00+00:00,336835.67056147335
2018-01-12 00:00:00+00:00,301757.0725307358
2018-01-13 00:00:00+00:00,314643.5691324887
2018-01-14 00:00:00+00:00,324744.59942026995
2018-01-15 00:00:00+00:00,312932.8309599315
2018-01-16 00:00:00+00:00,310059.63181312947
2018-01-17 00:00:00+00:00,263737.61039318645
2018-01-18 00:00:00+00:00,255078.9491465545
2018-01-19 00:00:00+00:00,257314.7188162187
2018-01-20 00:00:00+00:00,261574.63653088993
2018-01-21 00:00:00+00:00,290260.8406107405
2018-01-22 00:00:00+00:00,262117.0273690108
2018-01-23 00:00:00+00:00,245362.193732266
2018-01-24 00:00:00+00:00,246319.18881836583
2018-01-25 00:00:00+00:00,258727.57590850012
2018-01-26 00:00:00+00:00,253401.28408690568
2018-01-27 00:00:00+00:00,252791.57170200668
